Id,Species,Owner,Country.of.Origin,Farm.Name,Lot.Number,Mill,ICO.Number,Company,Altitude,Region,Producer,Number.of.Bags,Bag.Weight,In.Country.Partner,Harvest.Year,Grading.Date,Owner.1,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Color,Category.Two.Defects,Expiration,Certification.Body,Certification.Address,Certification.Contact,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters
4045,Arabica,jacques pereira carneiro,Brazil,sertao farm,,cafeco 3,002/135-2/0075,exportadora de cafés carmo de minas ltda,1200,mantiqueira de minas,NAZARETH DIAS PEREIRA,300,60 kg,Brazil Specialty Coffee Association,2014/2015,"December 16th, 2014",Jacques Pereira Carneiro,Yellow Bourbon,Natural / Dry,7.25,7.33,7.25,7.25,7.25,7.33,10,10,10,7.25,80.92,0.12,0,0,Green,8,"December 16th, 2015",Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,1200,1200,1200
4046,Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,張文進莊園,,張文進莊園,Taiwan台灣,宸嶧國際,550公尺,台中新社,張文進,10,60 kg,Blossom Valley International,2014,"November 23rd, 2014",CQI Taiwan ICP CQI台灣合作夥伴,Typica,Washed / Wet,7.92,7.67,7.33,7.08,7.08,7.08,10,10,10,6.75,80.92,0.09,0,0,Green,0,"November 23rd, 2015",Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m,550,550,550
4047,Arabica,ipanema coffees,Brazil,rio verde,,ipanema coffees,002/1660/0065,ipanema coffees,1100,south of minas,Ipanema Agrícola SA,320,2 kg,Specialty Coffee Association,2014/2015,"October 16th, 2014",Ipanema Coffees,Bourbon,Natural / Dry,7.17,7.42,7.17,7.25,7.25,7.33,10,10,10,7.33,80.92,0.1,0,0,None,0,"October 16th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1100,1100,1100
4048,Arabica,chris finch,Nicaragua,,,,17/009/0057,volcafe specialty coffee,between 700 and 1400 meters,matagalpa,,275,1 lbs,Specialty Coffee Association,2013,"July 16th, 2014",Chris Finch,Caturra,Washed / Wet,7.33,7.08,7.25,7,7.5,7.42,10,10,10,7.33,80.92,0.1,1,0,Green,3,"July 16th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,700,1400,1050
4049,Arabica,juan luis alvarado romero,Guatemala,el morito,,el morito,11/972/29,"armajaro guatemala, s. a.",5000 ft.,jalapa,ROBERTO MONTERROSO,250,69 kg,Asociacion Nacional Del Café,2014,"June 10th, 2014",Juan Luis Alvarado Romero,Pacas,Washed / Wet,7.58,7.42,6.92,7.5,7.25,7.17,10,10,10,7.08,80.92,0.12,2,0,Green,5,"June 10th, 2015",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1524,1524,1524
4050,Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,bi yun si shi yi 碧云四十一咖啡坊,,bi yun si shi yi 碧云四十一咖啡坊,,blossom valley宸嶧國際,900 m,taichung taiping 台中市太平區,Lu bi yun呂碧云,35,30 kg,Blossom Valley International,2013/2014,"December 26th, 2013",CQI Taiwan ICP CQI台灣合作夥伴,Typica,Washed / Wet,7.42,7.25,7.25,7.25,7.25,7.25,10,10,10,7.25,80.92,0.11,0,0,,0,"December 26th, 2014",Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m,900,900,900
4051,Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,bai he lin coffee 白鶴林咖啡莊園,,bai he lin coffee 白鶴林咖啡莊園,,blossom valley宸嶧國際,688 m,nantou,Ding jin cai 丁金財,5,30 kg,Blossom Valley International,2013/2014,"December 26th, 2013",CQI Taiwan ICP CQI台灣合作夥伴,Typica,Other,7.25,7.17,7.08,7.08,7.08,8.08,10,10,10,7.17,80.92,0.11,0,0,Green,0,"December 26th, 2014",Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m,688,688,688
4052,Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,heng lu coffee 橫鹿咖啡,,heng lu coffee 橫鹿咖啡,,blossom valley宸嶧國際,300 m,new taipei zhonghe 新北市中和區,Lu xing hui 呂星輝,10,20 kg,Blossom Valley International,2013/2014,"December 26th, 2013",CQI Taiwan ICP CQI台灣合作夥伴,Typica,Washed / Wet,7.42,7.25,7.25,7.25,7.25,7.25,10,10,10,7.25,80.92,0.11,0,0,Green,0,"December 26th, 2014",Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m,300,300,300
4053,Arabica,eduardo luis augusto velazquez solis,Mexico,"olotlan, el plan, criollo garnica",,"ixhuatlan del café, ver.",1104386282,,1186,ixhuatlan del cafe,EDUARDO LUIS AUGUSTO VELAZQUEZ SOLIS,60,1 kg,AMECAFE,2012,"July 11th, 2012",EDUARDO LUIS AUGUSTO VELAZQUEZ SOLIS,Typica,Washed / Wet,7.58,7.33,7.08,7.5,7.17,7.25,10,10,10,7,80.92,0.13,0,0,Green,12,"July 11th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1186,1186,1186
4054,Arabica,doi tung development project,Thailand,doi tung development project,,,,,,,Doi Tung Development Project,3,1 lbs,Specialty Coffee Association,,"April 13th, 2010",Doi Tung Development Project,Peaberry,,7.67,7.58,7.33,7.33,7.17,7,10,10,10,6.83,80.92,0,0,0,,0,"April 13th, 2011",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,NA,NA,NA
4055,Arabica,cqi taiwan icp cqi台灣合作夥伴,Laos,savan coffee bean,201601,none,,宸嶧國際,1300,"paksong,laos","Paksong,Laos",20,50 kg,Blossom Valley International,2016,"June 22nd, 2017",CQI Taiwan ICP CQI台灣合作夥伴,Catimor,Washed / Wet,7.42,7.33,7.17,7.17,7.17,7.25,10,10,10,7.33,80.83,0,0,0,Green,0,"June 22nd, 2018",Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m,1300,1300,1300
4056,Arabica,the coffee source inc.,Guatemala,several,,several,11-873-054,the coffee source inc.,1200,orient,several,250,1 kg,Specialty Coffee Association of Costa Rica,2013,"May 26th, 2014",The Coffee Source Inc.,Caturra,Washed / Wet,7.67,7.25,7.08,7.33,7.17,7.25,10,10,10,7.08,80.83,0.11,0,0,Green,1,"May 26th, 2015",Specialty Coffee Association of Costa Rica,8e0b118f3cf3121ab27c5387deacdb7d4d2a60b1,5eb2b7129d9714c43825e44dc3bca9423de209e9,m,1200,1200,1200
4057,Arabica,luis roberto fermoso beltran,Mexico,la victoria pante nubes,,predio santo domingo,1506717737,productora rural la victoria s.p.r. de r.l.,1210,motozintla,DOMINGO MUGUIRA REVUELTA,15,1 kg,AMECAFE,2012,"August 30th, 2012",LUIS ROBERTO FERMOSO BELTRAN,Catuai,Semi-washed / Semi-pulped,7.17,7.08,7.25,7.42,7.25,7.33,10,10,10,7.33,80.83,0.13,0,0,Green,7,"August 30th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1210,1210,1210
4058,Arabica,jose manuel vergara cortes,Mexico,finca santa clara,,"finca santa clara, localidad de zona del bulé, san pedro pochutla oaxaca",0,café san blas,1100,oaxaca,JUAN JOSE CASAS BLANCO,30,1 kg,AMECAFE,2012,"August 29th, 2012",JOSE MANUEL VERGARA CORTES,Typica,Washed / Wet,7.33,7.25,7.33,7.33,7.25,7.17,10,10,10,7.17,80.83,0.11,0,0,Green,3,"August 29th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1100,1100,1100
4059,Arabica,christina dusing,Mexico,selva negra,,ecc beneficio veracruz,1201255296,,100,veracruz,MOISES GUILLERMO CARRERA MONTES,100,1 kg,AMECAFE,2012,"July 3rd, 2012",CHRISTINA DUSING,Bourbon,Washed / Wet,7.5,7.17,7.33,7.25,7.17,7.17,10,10,10,7.25,80.83,0.13,0,0,Green,1,"July 3rd, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,100,100,100
4060,Arabica,kona pacific farmers cooperative,United States (Hawaii),,,,2200303,cqi,,kona,,7,100 lbs,Specialty Coffee Association,2012,"February 23rd, 2012",Kona Pacific Farmers Cooperative,Hawaiian Kona,Washed / Wet,7.42,7.33,7,7.25,7.33,7.5,10,10,10,7,80.83,0.1,2,0,Blue-Green,0,"February 22nd, 2013",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,NA,NA,NA
4061,Arabica,exportadora de cafe condor s.a,Colombia,,,trilladora bonanza - armenia quindio,3-068-0123,,1800 m.s.n.m,huila,Exportadora de Café Cóndor S.A,250,70 kg,Almacafé,4T/2010,"January 25th, 2011",Exportadora de Cafe Condor S.A,,,7.33,7.33,7,6.83,7.33,7.67,10,10,10,7.33,80.83,0.01,0,0,,1,"January 25th, 2012",Almacafé,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,1800,1800,1800
4062,Arabica,bourbon specialty coffees,Brazil,castelhana farm,,,002/4542/0021,bourbon specialty coffees,,monte carmelo,DIOGO TUDELA NETO,320,60 kg,Brazil Specialty Coffee Association,2015/2016,"October 8th, 2015",BOURBON SPECIALTY COFFEES,,Natural / Dry,7.17,7.25,7.08,7.17,7.25,7.58,10,10,10,7.25,80.75,0,0,0,Green,1,"October 7th, 2016",Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,NA,NA,NA
4063,Arabica,u soe,Myanmar,myaing,,,Unspecified,,3825,ywar ngan,U Soe,1,2 kg,Coffee Quality Institute,2015,"July 17th, 2015",U Soe,Catuai,Washed / Wet,6.92,7.5,7,7.58,7.5,7.08,10,10,10,7.17,80.75,0,0,0,Green,2,"July 16th, 2016",Coffee Quality Institute,1d4c7f93129f9fb1c8a5f0ce0e36cc1cf4c2f4d7,0f62c9236e3ff5c4921da1e22a350aa99482779d,m,3825,3825,3825
4064,Arabica,juan luis alvarado romero,Guatemala,finca los cerros y anexos,,beneficio exportacafe agua santa,11/52/841,exportcafe,5440-5760 metros,huehuetenango,OTTONIEL VILLATORO LOPEZ,275,69 kg,Asociacion Nacional Del Café,2015,"June 18th, 2015",Juan Luis Alvarado Romero,Caturra,Washed / Wet,7.5,7.33,7,7.42,7.17,7.17,10,10,10,7.17,80.75,0.12,0,0,Green,1,"June 17th, 2016",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1658.112,1755.648,1706.88
4065,Arabica,"comercial internacional exportadora, s.a.",Nicaragua,cafetales santa matilde,,beneficio san carlos,017/001/1066,"comercial internacional exportadora, s.a.",1100.00 mosl,jinotega,ROLANDO LACAYO,275,69 kg,Asociación de Cafés Especiales de Nicaragua,2015,"May 28th, 2015","COMERCIAL INTERNACIONAL EXPORTADORA, S.A.",Other,Washed / Wet,7.25,7.25,7.17,7.25,7.33,7.25,10,10,10,7.25,80.75,0.12,0,0,Green,5,"May 27th, 2016",Asociación de Cafés Especiales de Nicaragua,fc561dd3c2eee024b032933e0a97b4aede0dc206,f79a8d4dee92a80ff14025f03ea34fa316b2132f,m,110000,110000,110000
4066,Arabica,bismarck castro,Honduras,juan damaso,,cigrah sps,13-111-083,cigrah s.a de c.v,1450 masl,"siguatepeque, comayagua",La Gran Manzana,275,1 kg,Instituto Hondureño del Café,2015,"May 25th, 2015",Bismarck Castro,Caturra,Natural / Dry,7.5,7.33,7,7.42,7.25,7.17,10,10,10,7.08,80.75,0.11,0,0,Green,2,"May 24th, 2016",Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1450,1450,1450
4067,Arabica,essencecoffee,Panama,elida estate,,elida estate,290503,essence coffee,1680m,boquete,Lamastus,100,60 kg,Blossom Valley International,2014,"May 23rd, 2015",EssenceCoffee,Caturra,Other,7.25,7.33,7.17,7.33,7.33,7.17,10,10,10,7.17,80.75,0.11,1,0,Green,4,"May 22nd, 2016",Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m,1680,1680,1680
4068,Arabica,cadexsa,Honduras,bethel,,cadexsa,13-63-318,cadexsa,1350,marcala,Jose Omar Acosta,275,1 kg,Instituto Hondureño del Café,2015,"May 22nd, 2015",CADEXSA,Catuai,Washed / Wet,7.42,7.17,7.08,7.42,7.25,7.25,10,10,10,7.17,80.75,0.09,0,0,Green,2,"May 21st, 2016",Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1350,1350,1350
4069,Arabica,,Honduras,los hicaques,,cigrah,13-111-035,cigrah,1450 mals,central region,Reinerio Zepeda,275,1 kg,Instituto Hondureño del Café,2015,"March 11th, 2015",,Catuai,Natural / Dry,7.25,7.33,7.08,7.5,7.25,7.33,10,10,10,7,80.75,0.13,0,0,Green,1,"March 10th, 2016",Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1450,1450,1450
4070,Arabica,the coffee source inc.,Costa Rica,several,,cafe altura de san ramon,5-562-0014,the coffee source inc.,1300 msnm,san ramon,SEVERAL,250,3 lbs,Specialty Coffee Association,2014,"April 11th, 2014",The Coffee Source Inc.,Caturra,Washed / Wet,7.33,7.33,7.25,7.25,7.17,7.17,10,10,10,7.25,80.75,0.11,0,0,Green,0,"April 11th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1300,1300,1300
4071,Arabica,diego manuel woolrich ramirez,Mexico,san josé y el portillo,,san josé y el portillo,"1401325570, 1405822583, 1405822338",,1200,oaxaca,"JOSE RIOS LARA, APOLONIA FRANCO TORRES, JENARO GONZALES MENDOZA",30,1 kg,AMECAFE,2012,"September 4th, 2012",DIEGO MANUEL WOOLRICH RAMIREZ,Typica,Washed / Wet,7.58,7.33,7.42,7.25,7.5,7.5,9.33,9.33,10,7.5,80.75,0.11,0,0,Green,2,"September 4th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1200,1200,1200
4072,Arabica,myriam kaplan-pasternak,Haiti,2000 farms,,utcam usine traitement cafe marmelade,None exists,haiti coffee,~1000 meters,haiti,COOPAIMAR Copperative Agro Industriel de Marmelade,1,2 kg,Specialty Coffee Association,2012,"May 22nd, 2012",Myriam Kaplan-Pasternak,Typica,Washed / Wet,7.42,7,7.42,7.25,7.08,7.33,10,10,10,7.25,80.75,0.12,0,0,Green,0,"May 22nd, 2013",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1000,1000,1000
4073,Arabica,kona pacific farmers cooperative,United States (Hawaii),,,,2131202,kona pacific farmers cooperative,,kona,,3,2 lbs,Specialty Coffee Association,2011,"December 21st, 2011",Kona Pacific Farmers Cooperative,Arusha,Natural / Dry,7.08,7.33,7.17,7.25,7.33,7.67,10,10,10,6.92,80.75,0.13,0,0,Bluish-Green,6,"December 20th, 2012",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,NA,NA,NA
4074,Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,胖胖糖,1,hand peeled,non,宸嶧國際,,taiwan,唐權盛,160,1 kg,Blossom Valley International,2016,"August 12th, 2016",CQI Taiwan ICP CQI台灣合作夥伴,Typica,Other,7.33,7.08,7.08,7.08,7.42,7.33,10,10,10,7.33,80.67,0,0,0,Green,1,"August 12th, 2017",Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m,NA,NA,NA
4075,Arabica,aulia arif syahri,Indonesia,darmawi,,surbakti / pt.olam indonesia,015/1691/006,pt. olam indonesia,1200-1500,sumatra brastagi,Surbakti,200,30 kg,Specialty Coffee Association,2015,"November 10th, 2015",Aulia Arif Syahri,Mandheling,Semi-washed / Semi-pulped,7.58,7.42,7,7.67,7.5,7.5,9.33,9.33,10,7.33,80.67,0.13,0,0,Blue-Green,1,"November 9th, 2016",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1200,1500,1350
4076,Arabica,juan luis alvarado romero,Guatemala,finca medina,,beneficio siembras vision (154),11/11711/1,"siembras vision, s.a.",1500msnm,antigua,FINCA MEDINA,150,60 kg,Asociacion Nacional Del Café,2015/2016,"October 23rd, 2015",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.67,7.42,6.83,7.17,7.42,7.17,10,10,10,7,80.67,0.11,0,0,Green,0,"October 22nd, 2016",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,1500,1500,1500
4077,Arabica,"ceca, s.a.",Costa Rica,gamboa,,beneficio montañas del diamante,5-025-0048,"ceca,s.a.",1.85,tarrazu,Martin Gutierrez,240,1 kg,Specialty Coffee Association of Costa Rica,2015,"February 27th, 2015","CECA, S.A.",Caturra,Washed / Wet,7.83,7.5,7.67,7.67,7.83,7.5,6.67,10,10,8,80.67,0.11,0,0,Blue-Green,4,"February 27th, 2016",Specialty Coffee Association of Costa Rica,8e0b118f3cf3121ab27c5387deacdb7d4d2a60b1,5eb2b7129d9714c43825e44dc3bca9423de209e9,m,185,185,185
4078,Arabica,afca,Malawi,makoka valley estate,,r.w.j. wallace ltd,C17,r.w.j wallace ltd,990-1000m,southern- zomba,R.W.J. Wallace Ltd,100,60 kg,Africa Fine Coffee Association,2014,"November 4th, 2014",AFCA,Caturra,Washed / Wet,7.5,7.25,7.17,7.17,7.25,7.17,10,10,10,7.17,80.67,0.12,0,0,Bluish-Green,1,"November 4th, 2015",Africa Fine Coffee Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m,990,1000,995
4079,Arabica,cafe de don balbino s.c. de r.l. de c.v.,Mexico,"el desmoronado, talpan de allende jalisco",,corta pico balbino ramirez,0,cafe don balbino s.c. de r.l. de c.v.,1200,"el desmoronado, talpan de allende jalisco",BALBINO RAMIREZ FLORES,20,1 kg,AMECAFE,2014,"October 23rd, 2014",CAFE DE DON BALBINO S.C. DE R.L. DE C.V.,Typica,Washed / Wet,7.25,7.17,7.17,7.25,7.17,7.42,10,10,10,7.25,80.67,0.12,0,0,Green,4,"October 23rd, 2015",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1200,1200,1200
4080,Arabica,compañia colombiana agroindustrial s.a,Colombia,,,trilladora agricola,14-3-79-1034,ecom cca sa,1550,santander,,250,70 kg,Almacafé,2014,"April 14th, 2014",Compañia Colombiana Agroindustrial S.A,Caturra,Natural / Dry,7.67,7.5,7.42,7.67,7.5,7.75,10,10,6.67,8.5,80.67,0,0,0,,1,"April 14th, 2015",Almacafé,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,1550,1550,1550
4081,Arabica,juan luis alvarado romero,Guatemala,santo tomas pachuj,,humedo: finca santo tomas pachuj y seco: beneficio palinsa,11/752/02,"finca santo tomas pachuj, guatemala",1550,"san lucas toliman, solola","PACHUJ, S.A",250,69 kg,Asociacion Nacional Del Café,2013,"June 5th, 2013",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.67,7.17,7,7.5,7,7,10,10,10,7.33,80.67,0.12,0,0,Green,5,"June 5th, 2014",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,1550,1550,1550
4082,Arabica,juan luis alvarado romero,Guatemala,chiquimulja / alpha cafe / senfro,,,11/23/0233,"unex guatemala, s.a.",,oriente,CHIQUIMULJA / ALPHA CAFE / SENFRO,250,1 kg,Asociacion Nacional Del Café,2012,"January 25th, 2012",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7,7.33,7.5,7.33,7,7.33,10,10,10,7.17,80.67,0.11,0,0,Green,2,"January 24th, 2013",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,NA,NA,NA
4083,Arabica,juan luis alvarado romero,Guatemala,chiquimulja / alpha cafe / senfro,,beneficio ixchel,11/23/0240,"unex guatemala, s.a.",,oriente,CHIQUIMULJA / ALPHA CAFE / SENFRO,250,1 kg,Asociacion Nacional Del Café,2012,"January 25th, 2012",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7,7.5,7.33,7.17,7.17,7.17,10,10,10,7.33,80.67,0.11,0,0,Green,3,"January 24th, 2013",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,m,NA,NA,NA
4084,Arabica,racafe & cia s.c.a,Colombia,,,,3-37-1980,,,,,149,70 kg,Almacafé,,"March 15th, 2011",Racafe & Cia S.C.A,,,7.17,7.25,7.08,7.42,7.08,7.42,10,10,10,7.25,80.67,0.18,0,0,,2,"March 14th, 2012",Almacafé,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,NA,NA,NA
4085,Arabica,bourbon specialty coffees,Brazil,leticia farm,91,internacional armazens gerais,,bourbon specialty coffees,,monte carmelo,MAX KEND TAKIUTI E OUTROS,94,60 kg,Brazil Specialty Coffee Association,2016,"March 11th, 2016",BOURBON SPECIALTY COFFEES,,,7.33,7.25,7.33,7.08,7.58,7.25,9.33,10,10,7.42,80.58,0.11,0,0,Green,7,"March 11th, 2017",Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,NA,NA,NA
4086,Arabica,"exportadora atlantic, s.a.",Nicaragua,los saltarines,017-053-0046,exportadora atlantic sa - pp condega,017-053-0046,exportadora atlantic s.a,,nueva segovia,ADONIS JOSE ORTEZ BELTRAN,275,69 kg,Instituto Hondureño del Café,2016,"February 26th, 2016","Exportadora Atlantic, S.A.",,,7.08,7.5,7,7.25,7.42,7,10,10,10,7.33,80.58,0.11,0,1,Green,0,"February 25th, 2017",Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,NA,NA,NA
4087,Arabica,burka coffee estate,"Tanzania, United Republic Of",burka coffee estates,,burka coffee estates,C28,burka coffee estate,1400,arusha,Burka Coffee Estates,10,60 kg,Africa Fine Coffee Association,2014,"January 6th, 2015",Burka Coffee Estate,Other,Washed / Wet,7.25,7.08,7.08,7.33,7.33,7.25,10,10,10,7.25,80.58,0.12,0,0,Bluish-Green,1,"January 6th, 2016",Africa Fine Coffee Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m,1400,1400,1400
4088,Arabica,ipanema coffees,Brazil,rio verde,,ipanema coffees,002/1660/0066,ipanema coffees,1200,south of minas,Ipanema Agrícola SA,300,2 kg,Specialty Coffee Association,2014/2015,"October 17th, 2014",Ipanema Coffees,Bourbon,Semi-washed / Semi-pulped,7.42,7.25,7.33,7,7.08,7.25,10,10,10,7.25,80.58,0,0,0,Green,3,"October 17th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1200,1200,1200
4089,Arabica,beneficio santa rosa,Honduras,bsr,,beneficio santa rosa s.a.,13-123-238,beneficio santa rosa s.a.,1400 m.s.n.m.,occidental,BSR,275,69 kg,Instituto Hondureño del Café,2014,"April 30th, 2014",Beneficio Santa Rosa,Caturra,Washed / Wet,7.5,7.17,7,7.42,7.33,7,10,10,10,7.17,80.58,0.11,0,0,Green,5,"April 30th, 2015",Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1400,1400,1400
4090,Arabica,juan luis alvarado romero,Guatemala,finca el naranjal,,beneficio exportacafe agua santa,11-52-121,exportcafe,4540 metros,huehuetenango,BYRON ALONZO SOLIS,275,69 kg,Asociacion Nacional Del Café,2014,"January 28th, 2014",Juan Luis Alvarado Romero,Bourbon,Natural / Dry,7.17,7.42,6.83,7.5,7.17,7.25,10,10,10,7.25,80.58,0.11,0,0,Green,5,"January 28th, 2015",Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1383.792,1383.792,1383.792
4091,Arabica,kona pacific farmers cooperative,United States (Hawaii),,,,HDOA 210282,,,,,10,100 lbs,Specialty Coffee Association,,"May 4th, 2011",Kona Pacific Farmers Cooperative,,,7.42,7.58,7.5,7.92,7.83,7.83,8.67,8.67,9.33,7.83,80.58,0,0,0,,0,"May 3rd, 2012",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,NA,NA,NA
4092,Arabica,racafe & cia s.c.a,Colombia,,,,3-37-1979,,,,,149,70 kg,Almacafé,,"March 15th, 2011",Racafe & Cia S.C.A,,,7.08,7.25,7,7.5,7.08,7.33,10,10,10,7.33,80.58,0,0,0,,2,"March 14th, 2012",Almacafé,e493c36c2d076bf273064f7ac23ad562af257a25,70d3c0c26f89e00fdae6fb39ff54f0d2eb1c38ab,m,NA,NA,NA
4093,Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,王秋金,1,non,,王秋金,50,taiwan,王秋金,20,5 kg,Blossom Valley International,2017,"December 8th, 2017",CQI Taiwan ICP CQI台灣合作夥伴,Other,Natural / Dry,7.17,7.17,7.17,7.42,7.17,7.25,10,10,10,7.17,80.5,0,0,0,Blue-Green,0,"December 8th, 2018",Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m,50,50,50
